Id,SalePrice
1808,119328.472
1809,124627.626
1810,147383.406
1811,122979.424
1812,117975.552
1813,118093.598
1814,97404.63
1815,72478.284
1816,94880.842
1817,129083.312
1818,159432.208
1819,117986.38
1820,80366.706
1821,123275.454
1822,163624.248
1823,76037.424
1824,140249.726
1825,141128.572
1826,100105.748
1827,105935.678
1828,137466.382
1829,124086.164
1830,153020.316
1831,178001.072
1832,148994.928
1833,152331.628
1834,129532.354
1835,166895.122
1836,139768.166
1837,96321.196
1838,131278.736
1839,83876.27
1840,154364.002
1841,140055.308
1842,103751.986
1843,140456.996
1844,131781.588
1845,150489.288
1846,143733.604
1847,176043.602
1848,73865.616
1849,117974.392
1850,120570.656
1851,156624.614
1852,119764.834
1853,127506.418
1854,158771.214
1855,147239.156
1856,213691.256
1857,184542.78
1858,170848.616
1859,140693.17
1860,151277.802
1861,141213.662
1862,279499.836
1863,276534.32
1864,276534.32
1865,288589.924
1866,293124.048
1867,245953.27
1868,283226.738
1869,185930.772
1870,248255.292
1871,236049.154
1872,163470.204
1873,217030.956
1874,134693.722
1875,207212.014
1876,193356.974
1877,205319.728
1878,215574.162
1879,122289.472
1880,130756.088
1881,240791.872
1882,259885.844
1883,195120.17
1884,212672.926
1885,259225.016
1886,278539.348
1887,201995.24
1888,281221.646
1889,159672.18
1890,129157.246
1891,138744.538
1892,105980.486
1893,134225.412
1894,150938.27
1895,161493.586
1896,122540.11
1897,118281.728
1898,113016.274
1899,129382.478
1900,134836.064
1901,159807.13
1902,136615.204
1903,223004.078
1904,125388.634
1905,184376.75
1906,152052.524
1907,198404.818
1908,119830.494
1909,134242.794
1910,127551.788
1911,207994.88
1912,265071.192
1913,161921.264
1914,76943.004
1915,269013.524
1916,85797.404
1917,276908.162
1918,132655.324
1919,156608.962
1920,175518.316
1921,351991.166
1922,291113.096
1923,204865.442
1924,221999.126
1925,224340.736
1926,342620.676
1927,131891.864
1928,156811.378
1929,114158.922
1930,128840.262
1931,140309.212
1932,140627.826
1933,171939.016
1934,178193.858
1935,174631.902
1936,179674.598
1937,178712.11
1938,164825.532
1939,242959.474
1940,194024.79
1941,175568.952
1942,184386.302
1943,203739.87
1944,295158.944
1945,321926.632
1946,172424.524
1947,278211.938
1948,183314.684
1949,230071.526
1950,175846.842
1951,258981.054
1952,237920.918
1953,160894.114
1954,212142.378
1955,128982.868
1956,287601.242
1957,171048.246
1958,305649.994
1959,152954.346
1960,107639.28
1961,114867.096
1962,99501.5
1963,103980.322
1964,113708.034
1965,152895.66
1966,148891.72
1967,268736.948
1968,363773.074
1969,334385.218
1970,360955.47
1971,362505.408
1972,317316.764
1973,264437.008
1974,284218.998
1975,387058.036
1976,283330.026
1977,350095.804
1978,323165.482
1979,311785.84
1980,186512.382
1981,302073.32
1982,215837.504
1983,208848.282
1984,166386.92
1985,213847.594
1986,218692.138
1987,172022.462
1988,167113.154
1989,183173.744
1990,216418.764
1991,200192.364
1992,212950.532
1993,167127.116
1994,241698.044
1995,184143.482
1996,266591.468
1997,292265.394
1998,340125.944
1999,237706.154
2000,307019.838
2001,266896.184
2002,232010.994
2003,263826.444
2004,265516.97
2005,215401.72
2006,217559.488
2007,258002.964
2008,188581.162
2009,182474.39
2010,187498.026
2011,140174.366
2012,169292.0
2013,174666.526
2014,181373.292
2015,189349.694
2016,183231.388
2017,193415.774
2018,116709.734
2019,126787.606
2020,121766.478
2021,112727.936
2022,184917.732
2023,154240.23
2024,233730.484
2025,334345.96
2026,174107.358
2027,147756.73
2028,155653.828
2029,164760.116
2030,270303.644
2031,223131.97
2032,242012.81
2033,260545.516
2034,160487.238
2035,210618.992
2036,190582.984
2037,194913.154
2038,287540.344
2039,194904.02
2040,351129.214
2041,268182.878
2042,201069.06
2043,169426.5
2044,187894.194
2045,223006.644
2046,155889.09
2047,147130.928
2048,126071.58
2049,163484.832
2050,184781.79
2051,103589.466
2052,129611.404
2053,130082.916
2054,84742.258
2055,158754.288
2056,129656.628
2057,114237.3
2058,213021.7
2059,133445.584
2060,162027.684
2061,187633.14
2062,127267.37
2063,101867.06
2064,137736.622
2065,118729.352
2066,183700.222
2067,149158.062
2068,163862.04
2069,90064.466
2070,106682.91
2071,93164.132
2072,149559.628
2073,131971.428
2074,174100.332
2075,139265.936
2076,115683.988
2077,136475.64
2078,123424.272
2079,134597.58
2080,113936.52
2081,120246.84
2082,153146.956
2083,144843.144
2084,103539.244
2085,124053.58
2086,129909.372
2087,120897.394
2088,114366.218
2089,88590.04
2090,134618.928
2091,124753.04
2092,136514.2
2093,141377.144
2094,127177.772
2095,156362.404
2096,92214.65
2097,98731.792
2098,155292.522
2099,76182.328
2100,125069.8
2101,141222.242
2102,141494.076
2103,101634.738
2104,157621.016
2105,126616.64
2106,96889.18
2107,237904.972
2108,111738.596
2109,109719.832
2110,123034.916
2111,153719.232
2112,142747.888
2113,112991.648
2114,111323.858
2115,152884.708
2116,109594.246
2117,148836.78
2118,118690.992
2119,107029.394
2120,111950.694
2121,108691.174
2122,98366.63
2123,95628.962
2124,191625.87
2125,148200.758
2126,163444.74
2127,165511.3
2128,134733.706
2129,106987.04
2130,145259.382
2131,173763.552
2132,118513.004
2133,119549.658
2134,120961.832
2135,108521.296
2136,97202.704
2137,119870.892
2138,134427.98
2139,145996.432
2140,129850.554
2141,135409.26
2142,125775.222
2143,136445.522
2144,127540.876
2145,124424.816
2146,149322.048
2147,170796.676
2148,138931.978
2149,153613.77
2150,214018.274
2151,126235.138
2152,178426.218
2153,165534.696
2154,112165.478
2155,127980.264
2156,235432.312
2157,235820.436
2158,235559.562
2159,210613.374
2160,164972.194
2161,253692.256
2162,397408.098
2163,301734.542
2164,257977.974
2165,180812.808
2166,138338.586
2167,208978.35
2168,197103.938
2169,187669.702
2170,214428.558
2171,141983.848
2172,140805.412
2173,158780.342
2174,239443.294
2175,305940.0
2176,298634.652
2177,243076.822
2178,229086.984
2179,136207.05
2180,239823.264
2181,186350.282
2182,225682.9
2183,186203.838
2184,133176.204
2185,127480.684
2186,146222.47
2187,145351.854
2188,153568.144
2189,216543.528
2190,97854.848
2191,99854.448
2192,101062.766
2193,101255.462
2194,106730.004
2195,108059.206
2196,105383.288
2197,115921.336
2198,164518.386
2199,183736.696
2200,124679.03
2201,127686.21
2202,183383.32
2203,160381.246
2204,173608.716
2205,112193.728
2206,131626.87
2207,218282.864
2208,230561.444
2209,204537.076
2210,121200.456
2211,106671.444
2212,109560.676
2213,102199.9
2214,141300.478
2215,99286.99
2216,167630.858
2217,94959.612
2218,94695.656
2219,84798.954
2220,78584.074
2221,270952.456
2222,222150.244
2223,272240.84
2224,232180.602
2225,154201.678
2226,206288.554
2227,201862.302
2228,260934.878
2229,236873.944
2230,151638.194
2231,205700.706
2232,190593.314
2233,173505.978
2234,235669.502
2235,196242.484
2236,275049.686
2237,320940.342
2238,210648.158
2239,123026.962
2240,157800.936
2241,170456.102
2242,132735.526
2243,135077.596
2244,94256.47
2245,91610.508
2246,138902.77
2247,108481.972
2248,113970.818
2249,117723.554
2250,132175.032
2251,145754.21
2252,189028.608
2253,156595.264
2254,174928.736
2255,192291.168
2256,173469.398
2257,206711.882
2258,169492.104
2259,178033.128
2260,147880.742
2261,179181.616
2262,207077.746
2263,306284.37
2264,366126.908
2265,191362.37
2266,253061.186
2267,313709.002
2268,329854.79
2269,158394.186
2270,181535.19
2271,237015.782
2272,210763.82
2273,160061.764
2274,168860.602
2275,175990.906
2276,171729.898
2277,199703.624
2278,154380.236
2279,115617.564
2280,113157.902
2281,170492.586
2282,175498.102
2283,105159.196
2284,108547.976
2285,143071.0
2286,121429.034
2287,303258.252
2288,257857.122
2289,350798.54
2290,356406.918
2291,300913.956
2292,350783.662
2293,379677.63
2294,344712.994
2295,377511.998
2296,277755.366
2297,267005.36
2298,285448.876
2299,358587.042
2300,300814.244
2301,253123.066
2302,240298.81
2303,253076.93
2304,252065.066
2305,174565.064
2306,175984.736
2307,179981.598
2308,227805.208
2309,252813.498
2310,207467.504
2311,190788.882
2312,167489.056
2313,166491.07
2314,169375.652
2315,165975.406
2316,191121.352
2317,172419.19
2318,164806.928
2319,168578.576
2320,174950.752
2321,253328.264
2322,169079.018
2323,168642.65
2324,162064.67
2325,213011.958
2326,165305.51
2327,205781.258
2328,217321.204
2329,181384.418
2330,178304.73
2331,343266.322
2332,343630.156
2333,312829.834
2334,262671.538
2335,250257.092
2336,323165.262
2337,188683.58
2338,272676.794
2339,232796.794
2340,339872.872
2341,220401.974
2342,238546.086
2343,213434.776
2344,232000.306
2345,249128.822
2346,210566.302
2347,184207.526
2348,226772.0
2349,160021.886
2350,259335.63
2351,248763.186
2352,254602.848
2353,247802.636
2354,130765.776
2355,144777.18
2356,143281.814
2357,197877.96
2358,192631.482
2359,123024.204
2360,110537.054
2361,138404.772
2362,264765.06
2363,133717.856
2364,149130.494
2365,208638.158
2366,184197.488
2367,225493.76
2368,181303.558
2369,228236.288
2370,169750.444
2371,165055.986
2372,183203.68
2373,244582.652
2374,273622.142
2375,235206.076
2376,265662.228
2377,336337.524
2378,138339.288
2379,213312.838
2380,140675.87
2381,156404.162
2382,200507.258
2383,216342.546
2384,238012.566
2385,149137.372
2386,133587.1
2387,128995.266
2388,125526.288
2389,124016.95
2390,136705.212
2391,138354.192
2392,111211.76
2393,162874.43
2394,140827.876
2395,208833.884
2396,148675.266
2397,207832.872
2398,116239.178
2399,73567.494
2400,70469.398
2401,108458.954
2402,127846.644
2403,163657.666
2404,145374.81
2405,152398.39
2406,128272.938
2407,120223.25
2408,138073.992
2409,127824.978
2410,180281.43
2411,115125.316
2412,148859.72
2413,126576.628
2414,125100.936
2415,148650.998
2416,124251.82
2417,118977.208
2418,114469.12
2419,128665.338
2420,119938.172
2421,153864.998
2422,112081.762
2423,133257.124
2424,160881.654
2425,240271.788
2426,130874.756
2427,135742.024
2428,175117.986
2429,115151.264
2430,124677.224
2431,120210.042
2432,124283.386
2433,133366.838
2434,133430.61
2435,150050.248
2436,103069.868
2437,107817.218
2438,121714.19
2439,108995.562
2440,121488.504
2441,110600.198
2442,105151.532
2443,110823.232
2444,118068.012
2445,94808.244
2446,141223.99
2447,206624.668
2448,149051.552
2449,109575.174
2450,158562.232
2451,123060.732
2452,231379.932
2453,93952.01
2454,124384.628
2455,107885.044
2456,133459.806
2457,114924.498
2458,113806.208
2459,102081.146
2460,136640.252
2461,110045.252
2462,130010.358
2463,112775.696
2464,177801.464
2465,128845.93
2466,115941.176
2467,145987.858
2468,100187.774
2469,99380.77
2470,196541.218
2471,197101.31
2472,186752.63
2473,119044.358
2474,113988.374
2475,237028.296
2476,111787.402
2477,129001.142
2478,166695.444
2479,117497.494
2480,132051.546
2481,119654.602
2482,126750.888
2483,111310.784
2484,117375.66
2485,115558.426
2486,151026.364
2487,206747.728
2488,144287.708
2489,147308.264
2490,139270.368
2491,99049.234
2492,183705.21
2493,142748.68
2494,177344.812
2495,106800.384
2496,220810.198
2497,153570.656
2498,110984.634
2499,98414.308
2500,122793.548
2501,135967.23
2502,154890.188
2503,115272.754
2504,189544.906
2505,218852.982
2506,259923.96
2507,306717.096
2508,261163.844
2509,224012.204
2510,233185.894
2511,176962.636
2512,207801.806
2513,217727.036
2514,237525.366
2515,153738.28
2516,158706.876
2517,126838.028
2518,137698.436
2519,219354.6
2520,203067.718
2521,186474.18
2522,216231.51
2523,125905.498
2524,132152.074
2525,141896.396
2526,143578.618
2527,109532.794
2528,121889.344
2529,124931.108
2530,116305.85
2531,248219.152
2532,223383.062
2533,193781.82
2534,245566.728
2535,293308.7
2536,233333.934
2537,221719.548
2538,176586.776
2539,177621.268
2540,168867.454
2541,172432.824
2542,156659.342
2543,127949.066
2544,121417.744
2545,133960.142
2546,141324.168
2547,137334.982
2548,175105.216
2549,154440.128
2550,382196.154
2551,137655.324
2552,113556.912
2553,97466.602
2554,125686.924
2555,111294.236
2556,101235.234
2557,116239.342
2558,173968.608
2559,134436.048
2560,124728.266
2561,126943.436
2562,130255.298
2563,138056.866
2564,171783.534
2565,122754.588
2566,150989.62
2567,122700.706
2568,193324.23
2569,186401.538
2570,121503.588
2571,185332.104
2572,168172.202
2573,232255.902
2574,278195.558
2575,130420.076
2576,134675.686
2577,159746.702
2578,96375.286
2579,80444.476
2580,156761.506
2581,135195.776
2582,112021.622
2583,262977.578
2584,160635.654
2585,188751.336
2586,197144.226
2587,209699.524
2588,140275.908
2589,140757.772
2590,219362.13
2591,220042.442
2592,219977.304
2593,247518.598
2594,173300.924
2595,193535.51
2596,327102.15
2597,186793.516
2598,254543.858
2599,291745.056
2600,192508.642
2601,133044.206
2602,90508.378
2603,92696.208
2604,93779.376
2605,91977.288
2606,140408.132
2607,173692.664
2608,200910.922
2609,152645.3
2610,107905.25
2611,160192.954
2612,143245.186
2613,120025.036
2614,121330.882
2615,144419.79
2616,131459.948
2617,205201.296
2618,179077.228
2619,225745.452
2620,179085.178
2621,181455.868
2622,189600.878
2623,252288.09
2624,268165.248
2625,301402.478
2626,163229.392
2627,177245.13
2628,347519.602
2629,416992.586
2630,307543.912
2631,375784.78
2632,349342.074
2633,273604.202
2634,342100.414
2635,145244.644
2636,198730.304
2637,158019.604
2638,250610.176
2639,189056.44
2640,151511.686
2641,108347.698
2642,191338.058
2643,114771.992
2644,129068.01
2645,105168.106
2646,101475.178
2647,103626.082
2648,141818.624
2649,140343.196
2650,143307.232
2651,154527.594
2652,361381.944
2653,256632.74
2654,237546.73
2655,334980.056
2656,311437.218
2657,280130.374
2658,257124.508
2659,282024.678
2660,292228.208
2661,306554.818
2662,314102.536
2663,289058.222
2664,246210.59
2665,285971.556
2666,252199.686
2667,161840.064
2668,170617.632
2669,167635.51
2670,284313.58
2671,172187.718
2672,177235.74
2673,204534.898
2674,205072.696
2675,160580.03
2676,179956.468
2677,204497.724
2678,251490.138
2679,277405.324
2680,286470.356
2681,350540.75
2682,330336.014
2683,448076.384
2684,305589.116
2685,338863.782
2686,262035.104
2687,288746.016
2688,232739.47
2689,204929.19
2690,387591.238
2691,181922.686
2692,130980.416
2693,187120.226
2694,130986.632
2695,184138.314
2696,179232.874
2697,194234.422
2698,190544.254
2699,173860.998
2700,162458.908
2701,156706.736
2702,119045.482
2703,151591.068
2704,138257.21
2705,121268.716
2706,112637.274
2707,121734.64
2708,128355.4
2709,115568.402
2710,121148.014
2711,280766.05
2712,331546.896
2713,161852.034
2714,149183.296
2715,166893.546
2716,150801.702
2717,182530.784
2718,245637.838
2719,148730.384
2720,168405.37
2721,138011.746
2722,164887.948
2723,139146.266
2724,120402.228
2725,126831.0
2726,142294.684
2727,176065.014
2728,172116.478
2729,149581.434
2730,137865.014
2731,112446.028
2732,113649.756
2733,164678.116
2734,154238.192
2735,133192.976
2736,147521.002
2737,113188.452
2738,154877.092
2739,154586.08
2740,129945.024
2741,139398.19
2742,147085.748
2743,141531.666
2744,138788.332
2745,130692.374
2746,120501.58
2747,160909.728
2748,124024.18
2749,119339.704
2750,126364.604
2751,118717.768
2752,239364.986
2753,151117.522
2754,245386.422
2755,128415.97
2756,91693.1
2757,89897.728
2758,86090.17
2759,155896.358
2760,154856.486
2761,144105.11
2762,143206.522
2763,196534.192
2764,173952.586
2765,263446.538
2766,135433.14
2767,96336.43
2768,143418.568
2769,125277.084
2770,150345.13
2771,114481.54
2772,124172.398
2773,163243.256
2774,140196.79
2775,142230.114
2776,137554.704
2777,148125.304
2778,120725.364
2779,147251.604
2780,111726.29
2781,99114.992
2782,91098.054
2783,101649.36
2784,121332.996
2785,137224.34
2786,75314.232
2787,116616.372
2788,86321.978
2789,212371.772
2790,103195.162
2791,116840.766
2792,91993.124
2793,166280.214
2794,99346.894
2795,111988.028
2796,100079.198
2797,205577.086
2798,118805.4
2799,118182.246
2800,84929.788
2801,109932.752
2802,137071.708
2803,182451.61
2804,156432.918
2805,105229.556
2806,92546.608
2807,151923.74
2808,144477.428
2809,124127.292
2810,132928.234
2811,165749.578
2812,140459.832
2813,181940.284
2814,181100.41
2815,105139.228
2816,240712.654
2817,129238.09
2818,123554.548
2819,162724.226
2820,135025.918
2821,113442.732
2822,204900.412
2823,254171.4
2824,188648.658
2825,159638.51
2826,125178.154
2827,152385.804
2828,230985.036
2829,194568.334
2830,227735.82
2831,179193.16
2832,223491.152
2833,259839.456
2834,209990.49
2835,215924.076
2836,190476.808
2837,161419.09
2838,137171.034
2839,176883.688
2840,191740.382
2841,195699.462
2842,218914.82
2843,138239.586
2844,176049.136
2845,114054.544
2846,204046.302
2847,195718.678
2848,214662.35
2849,206679.438
2850,283031.866
2851,240815.932
2852,251206.666
2853,236421.7
2854,134502.028
2855,191283.284
2856,200650.052
2857,184255.436
2858,188129.44
2859,131514.63
2860,128895.812
2861,137213.0
2862,192379.18
2863,120904.718
2864,237445.754
2865,139453.796
2866,148798.32
2867,91730.048
2868,127643.722
2869,137863.986
2870,156550.212
2871,115194.712
2872,75235.948
2873,112412.228
2874,142436.61
2875,123884.03
2876,157075.888
2877,137777.334
2878,164210.404
2879,143022.522
2880,109117.4
2881,145510.912
2882,156522.12
2883,183418.244
2884,185278.96
2885,177652.45
2886,203589.444
2887,104486.382
2888,122229.702
2889,76177.722
2890,81999.096
2891,140407.836
2892,71812.698
2893,113197.502
2894,72292.286
2895,268044.374
2896,256306.514
2897,200871.438
2898,170054.16
2899,217588.728
2900,154835.632
2901,199694.214
2902,183622.684
2903,310956.584
2904,331403.338
2905,127752.348
2906,208219.586
2907,116008.354
2908,120220.064
2909,170890.16
2910,81918.89
2911,90931.778
2912,143882.414
2913,92768.436
2914,87582.17
2915,88353.456
2916,91519.626
2917,158018.462
2918,114472.09
2919,242821.548
